flight_distance_km,booking_time_days,demand_factor,seat_availability,seasonality_factor,fare
5552,29,1.869562200334784,0.8681952481270925,1.2,655
9639,171,1.3581844455833094,0.49229347324052225,1.0,1431
1635,228,0.7711777258435693,0.8732923678062523,1.2,862
771,188,0.9031964225452973,0.643696392968916,1.0,1206
2582,346,0.7979668653461087,0.9213049835890881,0.8,1385
9637,230,0.8702855413935994,0.9409543891317014,0.8,531
5284,321,0.9596231740265546,0.2072785450246208,0.8,944
477,340,1.3327006801297827,0.26032974079423066,1.2,1378
7259,119,1.3819874441957491,0.4002869836566844,0.8,318
2087,156,1.1397496208627917,0.7354523330908014,1.0,463
1465,272,1.4231311697312532,0.9106177572092049,1.2,74
7691,175,0.6223623884170488,0.5679535610351703,1.0,365
1240,104,0.63168235558724,0.6855784930194124,1.2,620
9309,92,0.7577441905364877,0.3507998822364489,1.0,774
8273,186,1.277116247060517,0.8439734671053483,1.0,1057
9277,283,0.8209920180474704,0.9738624890827758,1.2,1349
2952,181,0.924926605238866,0.414879146331678,1.2,438
8413,170,1.1004692542594912,0.5958607612804371,0.8,771
4769,187,1.7177991860155697,0.26889288840509906,0.8,493
6553,175,0.5207932038692902,0.6473093251703748,1.0,1048
2553,222,1.4740682303549337,0.6022267534773444,1.0,1130
7637,233,1.503314796561028,0.3155491873240621,1.0,746
4999,162,1.697983670534955,0.55365297049446,1.2,1020
886,134,1.8991294085904697,0.46728372166925064,1.2,770
8676,224,0.5302067734239347,0.6174647002441516,0.8,417
5011,153,0.7306755582698243,0.6685234683430394,1.0,391
9154,33,1.8292569410839896,0.2067964628857676,0.8,353
5546,55,1.187777843280523,0.8088047863596444,1.2,813
5243,7,1.3468859584001953,0.7704114334893928,1.2,1447
2628,244,1.4945408055847211,0.4930291089652178,1.2,865
5326,313,1.5185999067434561,0.2423487484550546,0.8,161
8420,126,1.8976106049747623,0.8039460318280403,1.2,927
9298,12,1.9954241261175045,0.964140128382506,1.0,1079
8013,16,1.5802361913964105,0.3921212768176114,0.8,979
9845,208,0.9308318138077263,0.4588196909896303,1.2,752
3556,43,1.8196286034415154,0.34705031158545196,0.8,895
8907,135,0.5738313718111424,0.6615488986758717,0.8,993
7466,228,0.8466212793117442,0.32387311571796396,1.2,328
6740,111,1.8460785761955723,0.48495515476910356,1.2,431
238,307,0.8842872716590324,0.7576104111474105,0.8,62
3542,160,0.8309765894326226,0.6480927864074788,0.8,352
9278,331,0.7071879397103709,0.5091700514623483,1.2,209
3044,264,1.7886676364703749,0.5361996814460335,1.0,203
1298,225,1.2500873887866302,0.6496887060985836,0.8,803
7227,217,1.5123398045812322,0.20469178230972906,0.8,230
2023,45,0.8585995761125444,0.2628078947628879,1.0,1253
3355,214,1.6370606315168248,0.9050064542104093,1.2,426
3293,59,1.6400083174431477,0.26230319127303264,1.2,825
5858,132,0.9688970373624501,0.7654428769684041,1.0,1241
3978,104,1.1160239495154243,0.9360305312872421,1.2,1287
3096,195,0.8145354161453013,0.4165468834413849,1.2,1223
1188,157,1.9648415349843564,0.49639314964761144,0.8,65
4316,98,1.4684038655876175,0.6551371246757731,0.8,1164
6646,226,1.9018158210732734,0.9053671757108679,0.8,1193
4379,205,0.9550783154436997,0.9535244698083363,1.0,302
1882,79,1.6728363694953345,0.7916505984890145,1.2,1133
5826,124,1.648787965827113,0.26929580868375524,1.2,1339
7624,218,1.5374834777998123,0.7353233244278807,0.8,1482
1133,4,1.9484584629002006,0.5282429774981297,0.8,80
3798,90,1.0903330041594734,0.5765607995928492,1.0,1094
2180,104,0.6960759853846359,0.23931871227614165,1.2,780
3256,119,1.5075632888660913,0.35284971147708655,1.0,338
9184,133,1.5939647007158093,0.8324108860269182,1.2,547
991,312,1.362590860188222,0.5631670664382878,1.0,1478
5590,96,0.8102268397000945,0.4413297933049191,0.8,597
6835,331,1.256683912504033,0.5072152591719665,1.0,1010
2455,143,0.9682846048536942,0.8835196106605443,1.0,181
3810,288,1.1411997922500337,0.7991992139239656,0.8,1397
1807,28,1.467827863766996,0.41785231774486625,1.2,907
5379,278,1.6178221140362519,0.2940014721698987,1.2,1205
6773,233,0.8483370363520146,0.4015985773152574,0.8,570
1184,17,1.10798804097043,0.9366051608437871,1.0,79
5976,59,0.9037423564874438,0.6652710702798044,1.0,676
3876,90,0.7979474207928037,0.6267841669958263,1.0,1374
3580,199,1.6750808299937576,0.6771148797539692,1.2,53
8911,362,1.8638790416554887,0.4928226125972122,1.0,1398
8982,26,1.055348278526865,0.8456856162556103,1.2,558
1250,25,1.6269183865606502,0.6186289994401999,1.0,1310
3833,301,1.8454929340466166,0.2933983222150365,0.8,65
6542,339,1.7691863157953474,0.3032520998632504,0.8,1046
1159,267,0.7742200828088388,0.6294873172020947,1.2,1005
6259,181,1.934437822270042,0.9492561744566714,1.2,1303
9084,360,1.0650146606441937,0.446681697340959,0.8,1180
5855,68,1.0088609917607545,0.8956329350873746,0.8,1462
4673,351,0.5936469909166705,0.8112764692631036,1.0,312
3146,321,1.2292604811573244,0.3982499543255255,0.8,1138
7925,49,0.6635204234613931,0.22907259865299398,1.2,314
726,175,0.8728097313911389,0.2814778121139062,0.8,1411
3424,52,0.9754139326509221,0.7827951470779522,1.2,1374
2075,102,1.7132394852375261,0.35973579043251735,1.2,427
1963,216,1.8132329755938448,0.49701673640431504,1.0,1248
8912,188,0.9536994761922045,0.6013593328051399,1.0,1012
5997,57,1.7880471818668608,0.7803745347601303,1.0,1225
9408,47,1.7858464060546866,0.2905849786073003,1.0,525
7299,159,1.6469764255773103,0.5250931242219692,0.8,1339
5309,174,0.7200426710227723,0.5880583273141564,1.0,378
6844,242,1.5354842703510934,0.6326616511772318,0.8,1236
316,282,1.9175360968708532,0.8546885131161734,1.0,487
2633,241,1.5238107181507357,0.3373425560345735,1.0,1416
5663,5,0.9974252736617509,0.8462651614612979,1.2,1440
783,84,1.250868976146247,0.7543027421573218,0.8,1272
8786,308,1.4685875650265805,0.6446966513591674,1.2,65
3988,361,1.2658556130927554,0.7596222963220576,1.0,1369
4367,248,0.6799294125964548,0.5296141911613251,0.8,917
8665,54,0.968096066978031,0.3107180687744997,1.0,560
1589,161,1.7035940458304488,0.7326121922122939,1.2,1033
8557,226,1.7921270691432762,0.6197378453484979,0.8,1312
9959,15,0.7059500490733553,0.7114998404342205,1.2,630
6354,224,1.928580128598087,0.47039902482279206,1.0,1374
5620,61,0.993233926772914,0.9254932618718688,1.0,55
9120,122,1.49347060809608,0.6698958948604616,1.0,1293
2243,277,1.6277377189350217,0.2683219874326991,0.8,1068
4397,46,1.7179193519568252,0.559843192563543,1.2,856
3696,294,1.9186245533388953,0.8050848437949074,1.2,1459
978,62,0.9693793220432338,0.835307649385818,1.0,668
413,86,1.7877596818273318,0.595677642211007,1.2,1368
3962,210,0.6975303551543106,0.915798056665041,0.8,1191
9968,78,1.5575613595303892,0.41413474975543807,1.0,454
6931,202,1.6129665942709788,0.5284789577906133,1.0,1046
3317,302,1.5165848618019806,0.918877528455176,1.0,643
5991,223,0.8784721042027295,0.9170053731772632,0.8,615
8983,222,1.809564720522805,0.7485702150597449,1.0,801
2920,3,0.7532876950555925,0.8871844376977762,1.0,61
9105,6,0.5804521872812463,0.27101861356498613,1.0,1282
9327,93,1.5761974859178682,0.891995980966221,1.0,214
6247,8,1.2132135728491005,0.45649592524018145,1.2,927
8232,235,1.773647029938014,0.3426652099425731,1.0,1367
201,108,1.0750957115873885,0.3914958690736371,0.8,127
6568,161,0.7524178827615693,0.5343748064111097,1.0,663
2149,209,1.7546632887048046,0.4009536036835738,1.0,918
6932,240,1.3233644474601074,0.4564540688131993,1.2,861
8033,331,0.7837936885855323,0.30798278885731367,1.0,1150
1117,333,1.5805759978796687,0.43694141244719886,1.2,1121
3374,50,1.266670457734251,0.6578270516336009,0.8,816
7214,11,1.4064694733604797,0.5534829664728511,1.2,131
289,351,1.1913475073098727,0.477375008988729,1.0,258
1909,156,1.7430634757270096,0.7971617030856912,0.8,571
3241,70,1.7443440735245748,0.9148079771146544,1.0,1102
305,169,1.5640832327365795,0.8054313783219176,1.2,1377
9278,272,0.6581020660946935,0.4656005616941434,0.8,1043
8819,68,1.7582807928561033,0.795553734270043,0.8,514
2095,355,1.5065194707993648,0.321584145979241,1.2,677
6290,252,1.5455362490064493,0.30425439047303277,1.2,830
8708,48,1.0444742606058075,0.47650162962892717,0.8,608
6282,184,1.81891933423551,0.8461618952352457,0.8,1432
834,320,1.5880574003522863,0.3970785977938415,1.2,1009
2125,187,0.6688856997937918,0.2506027271189437,1.0,140
2256,90,1.111667051609244,0.3053676281650841,0.8,1126
7117,332,1.8295705429402125,0.8869959748236642,1.2,909
3344,139,0.5707950525460685,0.7070266277978301,1.0,1277
9831,357,1.9421249294630742,0.40256093069598137,0.8,605
752,89,1.5187438524793442,0.6442366602625451,0.8,205
9107,274,1.4470639664650649,0.6220636979402803,1.2,51
5583,19,0.9058388847319871,0.724348782752529,1.0,1430
4111,311,0.8731876831087656,0.38655004353729305,0.8,874
3589,358,1.9130873292328932,0.8915223897555182,1.0,851
9499,154,0.9474086813511842,0.4474948496640103,1.0,1032
8642,260,1.663257945078499,0.7553053231809896,0.8,1131
2630,108,1.0896826973106188,0.21289971709777192,1.0,1327
658,285,0.7088811061770559,0.4981257039153178,0.8,1253
407,59,0.5160729465430385,0.48136785436704665,1.0,542
1099,125,1.3163860055228762,0.6347875428664116,0.8,718
221,354,1.963668227823399,0.2581890094217572,1.2,1108
8801,273,1.0537042907138068,0.8321050989808867,0.8,124
1094,107,1.0357885009895673,0.37422464141405487,0.8,993
714,299,1.0161374267741632,0.7416302519056082,0.8,1362
7494,245,1.2808157559572877,0.8425696985952746,1.0,420
5104,336,1.1609973251364403,0.6495015649932105,1.2,636
8067,247,1.8198719400905217,0.7927065653775884,1.0,378
4309,8,1.2582811875852355,0.7294882497720045,1.0,639
7379,141,1.261636757282853,0.48442383772160613,0.8,826
1760,362,0.7075573920808349,0.8470868312268522,1.0,353
1466,8,1.974109311365579,0.4357610959084224,0.8,628
3838,352,0.8749593363032445,0.6569703342012138,1.2,270
9141,94,0.610046101189404,0.7963181913132316,1.0,1028
3627,321,1.4947193734628132,0.5031647278500061,1.0,1237
4980,39,1.393049555235309,0.4422140860939401,1.0,424
2127,81,1.1227184809891186,0.5674768081382582,0.8,1293
2556,187,1.133288350821017,0.8543707954793229,0.8,1327
4990,84,1.6775958815696468,0.9439374105165319,1.0,237
506,88,0.7935689601494735,0.6360667302879122,1.0,1264
8179,242,1.7303799784173346,0.7291729642589215,1.2,1462
3865,342,1.4731206708425273,0.9226188977911314,1.2,1288
7257,93,1.1284546606692865,0.27883748113035395,1.2,1448
861,86,1.187042924875803,0.38566286229293206,1.2,1159
4844,44,0.8849708107791436,0.7671200050012661,1.2,523
8703,137,1.6281714990454623,0.8589955695298397,0.8,893
3120,74,1.2693121134579015,0.8856232226644625,1.2,580
9474,36,0.9812818141247655,0.5320857414839462,1.2,1120
9146,101,1.3940751736414254,0.2714719218334935,1.0,1138
6436,156,1.9936016780769845,0.5502251818396959,0.8,1012
6278,255,1.1528934194848308,0.38458767216564305,1.2,524
552,171,1.8810371011679292,0.43295716399729933,1.2,1219
9294,216,1.0175252598868492,0.8178140454700047,1.2,995
7205,170,0.5820990603874788,0.2604216688207095,1.0,1455
358,252,0.8063631595526433,0.8620649739845618,1.0,1139
1156,360,1.1280427149915262,0.5421352686593353,1.0,566
2271,322,0.8294523928918536,0.6768511448804762,1.2,1166
8795,55,0.5003405573273834,0.2717217849885432,1.0,475
9779,91,1.872502306621291,0.4698872626858237,1.2,1167
3653,278,1.7658191168463935,0.27176073521187666,0.8,182
6875,101,1.6134383472304208,0.9692349783048877,1.2,1414
1155,155,0.751721893469043,0.8458093194610004,1.0,363
6495,349,0.680545364314979,0.5677062034851682,0.8,640
1912,364,0.6014071242085748,0.3788820386589369,1.2,1285
4903,141,1.5860437831593819,0.9467640841998819,0.8,1058
6763,173,1.893211941031828,0.47567727658157744,0.8,208
9665,10,1.1458037313695555,0.32878754534989985,0.8,1341
5831,228,0.6787110079940722,0.650531510763164,1.2,710
9833,265,1.26858923109816,0.955019296275853,1.0,797
1594,248,1.0232478611879452,0.20306423240025806,1.2,850
9661,247,1.0622373865249966,0.390499874603199,1.0,459
4932,155,1.431995936233561,0.9507581123283262,1.2,1429
3914,34,1.5780771698933036,0.33686877348572963,1.2,729
729,129,0.6659053983097413,0.2905947613118559,1.2,1266
3158,160,0.5533853462097146,0.6561497726398435,1.0,1344
8104,89,1.9914954540285723,0.889475058635864,1.2,163
3791,93,0.8490925233733277,0.5816878541551409,0.8,946
7095,327,0.5807457873626887,0.9956514053476198,1.2,1128
9331,241,0.7848129936438799,0.7433373596303943,0.8,114
725,323,0.5584367695226964,0.2592599257683582,1.0,733
6677,117,1.0877163419257574,0.9942657053455803,1.0,1345
201,94,1.7036026766769865,0.5263153894241523,1.2,1435
574,163,1.011866674636581,0.42992202707638605,1.2,195
4848,99,1.16627511031755,0.6463033468623085,1.2,992
2565,113,1.5133801603511583,0.44344607345669146,0.8,1282
1725,359,1.2633411051048202,0.26916600569612187,1.0,1359
1846,91,1.7921685290319864,0.2011426744633414,0.8,1083
213,346,1.7990535125686349,0.5596666823362099,0.8,788
4799,206,0.5148660432367305,0.869490737781274,1.2,235
2478,17,1.6670694597247988,0.6578521485040613,1.2,1207
3355,274,1.1911004003625107,0.9993658391547526,0.8,884
8521,173,1.9832608119554946,0.42947731651776,0.8,858
4014,116,1.2248481138131528,0.42436405180804426,1.2,220
3416,349,1.9803439180824463,0.3277995681871554,1.2,262
8419,181,1.631854041808605,0.33125087061226816,0.8,76
2313,91,0.8729073269199594,0.42814927680803827,1.2,1063
9644,82,1.3075924689304366,0.8342720362188218,1.2,1141
4556,324,1.9882034592178741,0.9246054325091584,0.8,839
5743,114,1.7862959116278856,0.980069735766145,0.8,457
4755,257,0.6460503406868316,0.38583172327716214,1.0,1182
7262,58,1.559557995214994,0.9050380364912733,0.8,123
3574,154,1.0183693788062196,0.46260407142186966,1.2,627
6630,116,0.5104733928205222,0.2902724356135076,0.8,729
3666,343,1.1052214535404994,0.8960199404161326,0.8,1335
3281,266,0.8521316325874569,0.7088845077148949,0.8,1441
829,315,1.7283039057807073,0.3317847168648494,1.0,835
469,203,1.0059959132686482,0.543865006010402,1.0,898
5924,41,1.7412855409307255,0.42980615590165416,1.2,919
6097,105,0.500896908252193,0.7894356549681576,1.0,286
3632,193,0.9617287250391787,0.5627329844994144,0.8,776
9672,278,0.861747821461643,0.9914239560851079,1.0,1439
6476,354,0.8503510416029165,0.2437959858076761,0.8,1359
6095,237,0.602279929648194,0.4840122129089974,1.0,427
7315,221,0.7806864056157525,0.585520133687982,1.0,710
6856,68,1.33332435482843,0.6025068437986558,1.0,879
775,197,0.9370416092566167,0.45274865790850943,0.8,955
7229,256,1.126092173493722,0.7833921992780544,1.0,425
6299,139,1.0653003205207827,0.8997976587911798,0.8,668
9699,312,1.8138573874998418,0.9509754415822904,0.8,702
3392,149,1.8579484985157733,0.844074701439621,1.2,1149
3378,99,1.23943545748379,0.8804641578452796,1.0,1082
6252,76,0.9952339254734066,0.6404362404959965,1.2,245
2934,282,0.6602010560035454,0.8607105811414517,1.2,856
6316,109,1.9301043190731426,0.4428031273183618,0.8,942
3768,188,0.5903404173504462,0.5187830096873716,1.0,1363
9971,199,0.9464754163524207,0.4535304110548355,0.8,1134
2403,303,0.9470993017550062,0.5739098683583403,0.8,986
1590,327,0.9806019292103223,0.42846369299090914,1.0,1462
1942,154,0.7464302649086139,0.9692891538035575,0.8,896
2125,40,1.6747421463855456,0.4502757024045345,1.0,867
819,133,0.6837467929489838,0.27843563048875186,1.0,613
1474,132,1.4523599887297443,0.6214537328403307,0.8,683
1156,279,0.6857690400587262,0.2456792627561411,0.8,728
2139,362,0.6058034563894348,0.28843453304686445,1.2,1067
4153,84,1.8641442555288148,0.37551151135699706,0.8,57
1168,242,0.7851931494780585,0.5714801999057133,1.0,1442
9708,116,1.7318752318395565,0.5466007458472224,1.2,1118
9435,109,1.3169463066607037,0.839753489602233,1.0,393
481,221,0.6167847794131545,0.7915797231072907,1.2,845
6462,41,1.933172287157101,0.5410546351925611,0.8,1448
1258,147,0.8704417504878388,0.4669633660605039,0.8,1100
4493,112,1.7894680180289098,0.4531750272491989,0.8,1266
5378,103,0.7532150086768463,0.8191960698352072,1.0,898
7180,46,1.7809143232127793,0.2416579249770158,1.2,1430
9400,324,0.519843219357941,0.21025731960848468,1.0,111
1429,271,1.267670684854221,0.8364355135413184,1.2,1135
9427,195,1.6541638691323353,0.5817171007912394,0.8,471
4785,280,1.9021932762391751,0.3047049108428608,1.0,682
8667,283,1.8638032043097306,0.388452747675601,0.8,841
2940,40,1.7294373043214675,0.9460031624779062,1.0,600
2489,189,1.832287024491956,0.8876023804999185,0.8,1453
1439,164,0.7988295287556147,0.7678280401791782,1.0,1350
5570,24,0.9262764435675932,0.5857801842698613,1.0,655
325,24,0.9334527873815878,0.6162589009531085,1.2,1188
7673,4,1.0655808965025482,0.9801956282271669,0.8,1194
9600,323,1.089981005577783,0.9726163551074298,1.2,574
5542,290,1.3168329869820132,0.37221523662866746,1.2,948
7551,181,0.7398196450496621,0.8488836530442545,0.8,1489
6838,248,1.536869995678984,0.35779413293361345,1.0,212
6770,116,0.7513498089567597,0.37082998230716113,1.2,836
3449,279,0.9654627231568214,0.7408744273316614,0.8,959
9310,69,1.2550176959092312,0.5240008788700388,1.0,1031
7795,351,1.694660842285216,0.9452355256852163,1.2,1410
6494,254,1.609203849858091,0.2712077879168071,1.2,428
6727,181,1.4683015346157835,0.6092205126475945,1.2,1397
5957,318,0.7336598908702552,0.934817224354497,1.0,222
2169,169,1.3205680184233666,0.9232909283836042,1.2,1049
1091,313,0.6311697526998281,0.325223370732593,1.0,113
4670,249,1.066044765194976,0.4933101600771652,1.2,1174
7375,188,1.1202747954349388,0.695297120037357,0.8,1395
9756,54,0.5597171591686307,0.32751590781712175,1.2,1024
8520,326,0.9109821492049577,0.974417737636591,0.8,115
9406,357,1.933474200899734,0.9317994629821282,0.8,507
7012,313,1.9304489117445343,0.3335601432275753,0.8,502
7719,138,1.028490581378809,0.2969243690087884,1.0,1332
4812,168,0.5646501634224861,0.26832678624661227,0.8,1499
9910,103,0.7686424089922723,0.927554931229305,1.2,1028
1398,85,1.0883266901503101,0.35489904783636866,1.0,227
5438,317,1.9216695469538447,0.5330279428354838,0.8,329
6289,212,0.7117985953057774,0.5590810925216024,1.0,393
6457,3,1.6452737655023184,0.6792088353708541,1.0,1090
7905,179,0.6630238090620382,0.25738827499794,1.0,345
3919,342,1.9718863660869153,0.38140689392041277,1.2,251
502,303,1.0724247486637024,0.9451923095351409,0.8,1011
1186,332,1.662851808348584,0.9267280858148557,1.0,733
4640,38,1.0138866242166977,0.8250325179245539,1.0,1267
5109,239,1.441503315738213,0.21552099649457235,1.0,1222
3272,169,0.7880241271100551,0.4616054147968817,0.8,424
3324,343,0.7190315289454439,0.7023669882743262,1.0,84
9719,314,1.907096209352197,0.4201521694187806,1.0,1442
8325,306,1.8764709168566502,0.9276693560430218,1.2,78
3491,30,1.8312034103193235,0.7071115694659535,0.8,824
4233,190,1.4381501752498902,0.2575253738531565,1.2,270
5305,357,1.7124023168244173,0.9272044710685625,0.8,102
903,25,0.6035554053670624,0.966213326540978,0.8,840
8333,112,1.0021835628360187,0.2621699347133804,0.8,1426
774,206,0.9705546871357343,0.6258881878890519,1.2,1465
5904,185,1.4534679829289199,0.44269142577133636,1.2,125
8048,47,1.0339366602059608,0.5142712611851219,1.2,543
5408,228,0.7227601724655213,0.3437209743642735,1.2,166
7124,39,1.3947006131203157,0.6624576816099301,1.0,329
4028,16,1.7215758810036221,0.9663834825991124,1.0,1248
3430,22,1.0731852416899597,0.6024580802172872,1.0,795
688,213,0.6984030726477226,0.2663316651155849,0.8,998
7314,310,0.7950322959692346,0.6960010667819267,1.0,813
9739,149,0.8562249577540759,0.47217839556100566,0.8,344
3373,241,0.9498463894918043,0.8847401516730382,1.2,1067
1867,272,1.4641926057594636,0.5477425186531761,0.8,1094
4314,59,1.4014182268065785,0.35427168715379653,0.8,1146
3753,287,1.5441197923505587,0.352884498152916,1.0,891
7961,202,1.0437529767972697,0.8150113445769283,1.2,1109
1200,32,1.7359964778199675,0.4124700786458879,1.2,1306
9242,162,0.8061314917336404,0.8137867153273783,1.0,546
1588,255,1.203561121277231,0.36470984861327954,1.2,255
5650,254,1.7014080823121454,0.45734909496104753,1.2,475
3912,9,0.7702379715989289,0.5723895779517596,1.2,93
1567,139,0.6647946706111745,0.9545566797547607,1.0,1164
8389,10,1.8255259515319846,0.9453851398030597,1.2,654
9213,214,1.014394494138794,0.36549750033783024,0.8,503
654,273,1.5258051873635479,0.48657523299445826,0.8,644
2972,324,0.5380229063959077,0.3195195107630179,1.2,1406
3926,48,1.5350703326141744,0.6079880634507977,1.0,556
7432,111,0.9741519673204557,0.5684660405557334,1.0,843
5006,153,0.5836112803811626,0.9206081299605859,1.0,70
2390,123,1.4147191423221757,0.9440043022328581,1.2,1301
9308,357,0.8612057241097599,0.5068539128058337,1.2,1449
3075,102,1.08021086307782,0.5933903544151915,0.8,1203
5792,241,0.6208712184297704,0.9169889993169065,1.0,669
1640,321,0.720744876642418,0.8453662461960492,0.8,463
9127,191,0.9469658532437657,0.20292504907571943,0.8,1144
6259,217,0.6346392508402356,0.45604765134686603,1.0,1477
7210,51,1.8662393970294728,0.5374193935489007,1.2,1470
7317,292,0.5090705647759677,0.3837730269465854,1.2,386
9353,81,1.225790328296467,0.359657292716751,0.8,959
3189,88,0.6848711871988271,0.23022760527654373,0.8,325
9418,194,0.9615186342169229,0.7146957800558085,0.8,941
6428,104,1.8890893397273982,0.41000823238653256,0.8,62
6671,271,0.7425418299109803,0.24187774274505047,1.0,1076
3063,96,1.948748479577499,0.38478344842245094,0.8,1027
1377,198,0.8086915654841326,0.8415311622689012,0.8,1297
4960,1,1.6123491627002444,0.8811913453172373,1.2,1023
211,167,1.3200158973459675,0.5864529961546421,1.2,224
5452,126,1.8267180913951386,0.532856536326949,1.2,1458
4599,313,1.3309898832546965,0.9822829548014254,1.0,290
8434,81,1.3018388287344629,0.36045172767045597,1.0,596
9335,251,0.7931870005525998,0.37228742628368683,1.2,63
5645,169,0.749344043077488,0.4334937416291198,1.2,1268
6770,73,1.8747337266732713,0.33820585462486985,0.8,1470
9396,141,0.9917572982750511,0.5034924785633492,0.8,1379
8412,70,1.058123382444344,0.9286673815918032,1.0,1407
606,262,1.6397354876425827,0.6922782725028594,1.0,774
9406,340,1.0082352236342111,0.5295572388898109,0.8,1483
4631,308,1.928093669958504,0.9475286356569719,1.2,52
5443,245,1.6068916534982005,0.23877138598065786,0.8,740
6742,3,1.39614386386013,0.3682209423214891,1.0,796
7136,337,1.8213427408171288,0.6527108840814072,1.0,818
9106,63,0.5744088625242241,0.6924420985545434,0.8,921
4346,49,0.8855940382838131,0.23164600525009052,0.8,544
340,76,1.1975545013313649,0.5224310063257058,0.8,466
5082,175,0.8404678092072815,0.7193231718646982,1.0,1464
6212,109,1.615857780953228,0.7584564371227214,1.2,1446
1163,183,1.8788120465805878,0.7105119220130154,0.8,677
7351,192,1.1356551798963852,0.4564505794887397,1.0,1125
8764,65,1.0131989001678425,0.27481609887832764,1.0,1449
3810,337,1.9423260982063493,0.5416899571354673,1.0,1468
7094,271,1.1672786492413112,0.3030035498944444,0.8,1070
7511,100,1.233572600673925,0.9580989268165336,0.8,191
305,32,1.027474808512858,0.5801366928181027,1.2,1159
5739,352,1.8643227095182076,0.45380733948549407,1.0,95
6987,128,1.353433224922776,0.81304325689512,0.8,893
2337,339,1.643261880772467,0.5983588740658111,1.0,1058
4645,43,1.7177100775263296,0.4480272192099601,1.0,1311
3730,78,1.0127735628758874,0.8495741939126413,1.2,59
1486,314,1.15054149698057,0.8937217208008976,0.8,713
7252,289,1.772707661609397,0.7384065330309417,0.8,622
3854,270,1.0448830275137153,0.23757153792613384,1.0,698
7302,162,1.690902700177777,0.6530583041332256,1.0,962
2559,189,1.9114884838616557,0.8106359295978254,1.2,689
8305,247,1.4348155596020105,0.30920240966686574,1.2,665
8836,216,1.6124409311778334,0.3829366011076827,1.2,747
6641,315,1.7076459680617022,0.9059960840545092,1.2,958
5247,339,1.7675594733449638,0.21609737748245925,1.2,227
8427,168,1.092580006785194,0.8021817102607809,1.2,918
5403,339,0.5768951887639973,0.5790186340115384,1.0,1079
9867,193,1.1028144068551093,0.5574177270716856,1.2,902
1998,283,1.5106343446761348,0.20567722599590976,1.0,356
9800,336,1.1755255786711891,0.8555185847731943,1.0,597
5491,13,1.6234447262905978,0.4878599205092532,0.8,376
5695,240,1.035473644202996,0.6326125050404343,1.0,1429
6484,320,1.4521162116560444,0.7418405490685276,1.0,444
7485,147,0.7796297072809619,0.7621036611503327,1.2,349
1500,204,1.6240541549674354,0.964784047060858,1.0,798
7069,80,1.3185439532195389,0.6250719625892873,1.2,334
9635,43,0.8060965828199009,0.5197756407795421,1.2,379
3297,89,0.9378667602467109,0.9629629011933665,1.2,99
4816,148,1.6229130628727486,0.7136881880204169,0.8,822
209,95,1.223901853492281,0.4385202850212445,1.2,427
5952,151,0.8240471605896083,0.30117139632285694,1.0,1049
6495,2,1.9509067855554465,0.8740436011721451,1.2,823
5015,22,1.5726875297253318,0.48974528223532127,1.2,1217
1272,313,1.9357022488096942,0.7283757770915449,1.2,1133
3425,328,1.1406575680405149,0.5766531354927185,0.8,917
1516,7,1.2126505110375807,0.3591438238360307,1.0,1148
5899,206,1.8469328242775287,0.6813492868963721,0.8,52
7007,114,1.2875740103680768,0.24854645516054585,1.0,797
6874,272,1.5609183678585008,0.5306739678969539,0.8,324
3883,83,0.878259316243295,0.6372919517309368,1.0,264
7427,179,1.1700897030539608,0.5488375792948632,0.8,378
3473,210,0.6851747987155327,0.7989377402007927,1.2,304
7200,328,0.8089700538154425,0.8623399636362501,0.8,1460
345,124,0.5014151229014466,0.8169944592265426,0.8,175
5210,113,0.5588975774729903,0.2310503582494417,1.2,816
3240,12,1.965925734765394,0.3553030163567778,1.2,1397
9854,126,0.8635305427051434,0.6292860074110195,1.0,1277
9976,53,1.494966064256003,0.947857632355041,1.0,1245
682,331,1.7586495481994173,0.8679654200416935,1.0,266
3379,283,1.3259906888548465,0.8740276066814414,0.8,1318
1449,140,0.7297167501259343,0.44256655500773995,1.0,1409
830,97,1.5921746560042496,0.5435583176629621,0.8,1371
9053,5,1.4003771151493747,0.57656475785275,0.8,881
3052,57,1.5968758840210626,0.32589726667992835,1.0,231
1187,334,1.6546199342856307,0.22485450419556507,1.0,383
7822,69,1.9631155515271177,0.9575223195684135,0.8,560
7527,118,1.360344920040065,0.3925700685308054,1.2,432
9938,59,1.0124616690359027,0.39195912297890506,1.2,1272
9041,33,1.4726968353503556,0.26670324301500764,0.8,381
9360,318,0.6026610638639391,0.9428062015550229,1.0,1238
1300,50,1.8460959774823795,0.6637896919518176,0.8,1315
6852,19,0.6790715170072952,0.7336294857002832,0.8,949
8832,214,0.9917642568287274,0.929261509810442,1.0,691
7621,197,1.7236180709391813,0.4764961351206316,1.2,1300
5216,47,1.3959685674960678,0.6972058489104673,0.8,683
969,167,1.090453280416163,0.23103956378310997,1.2,500
1543,289,1.210153489062532,0.3494180225849035,1.2,245
4558,141,1.7818210898032705,0.8649966440719541,1.0,1277
9969,84,1.0100065790898383,0.8134146850706687,0.8,507
6980,182,1.804474527218257,0.48051415316571755,0.8,879
6802,79,0.6322016464650373,0.50144850221937,1.2,306
2549,215,1.6651976558129462,0.6268435468428636,1.2,1345
